,id,name,categories,location.lat,location.lng
227,4da6e8effa8ca9942850dc92,June Harlowe Foods,,43.679276,-79.448963
228,4f1f52dee4b053ed99e92fdb,Ko Foods,Grocery Store,43.66549621190266,-79.46396403611945
229,4b041736f964a520525122e3,Food Depot,Grocery Store,43.67573116433503,-79.40273908236422
230,4e259ae6091a817e3dd6a6bb,Olga's Health Food,Pharmacy,43.68830994794995,-79.4127631187439
231,4c2bb3e18ef52d7fe5cd31ba,Bathurst Food Mart,Food & Drink Shop,43.68549019287215,-79.4192309181706
232,526d3802498e6e8a2fc8fb4d,Global Pet Foods Dupont,Pet Store,43.67550441149004,-79.4034383625504
233,4b4b68ddf964a520879a26e3,Global Pet Foods,Pet Store,43.67557973121582,-79.40338561960981
234,4deea56d7d8be635ea6819dd,Yonge Eglinton Centre Food Court,Food Court,43.706813679306705,-79.39846342637648
235,573e4cf6498e5c51f2319149,Noorden Food x Bar,Restaurant,43.702814301684576,-79.3976454868861
236,51756da6e4b0480d3fdce91b,King Jamaican Food,Caribbean Restaurant,43.706232,-79.401113
237,4e53e8653151427f74319e92,R.M.F. Filipino Food Mart,Convenience Store,43.70385518175827,-79.39769983291626
238,4ae1df6cf964a5203b8821e3,Global Pet Foods,Pet Store,43.7012656881478,-79.39711495014461
239,5e27ca3c6fe2f800083d4106,Food-Eaze,Business Service,43.69481089025842,-79.40203428268433
240,4bf5c3195e800f47372be6d4,Friends Fine Food & Groceries Ltd,Grocery Store,43.697657,-79.395833
241,517adc9be4b053371ec02d9e,Ritz Caribbean Food,Caribbean Restaurant,43.706485581889645,-79.39976278634985
242,53279484498e7a49c269c4be,Marni Wasserman's Food Studio and lifestyle Shop,Vegetarian / Vegan Restaurant,43.70369169695958,-79.41349758873382
243,4c191701834e2d7f24db2980,Chinese Food Gallery,Chinese Restaurant,43.70334736873612,-79.41464635957847
244,4bede5f8767dc9b68cacd3e9,Family Food Fair Convenient Store,Food & Drink Shop,43.702719709452964,-79.41676247895792
245,5239e9808bbd70cc8230a05c,Duckee Asian Food,Asian Restaurant,43.70326571547134,-79.41458702087402
246,4bcf82d577b29c7472418982,Erskine Food Market,Residential Building (Apartment / Condo),43.71127596212359,-79.39838085137286
247,55ce20c1498e381605917096,La Novela Food Truck,Food Truck,43.71174047487951,-79.3961433640995
248,4b969796f964a5200ed734e3,Healthway Foods,Grocery Store,43.70459,-79.397684
249,502e3a9e90e75889381c35ef,Ritz Caribbean Foods,Caribbean Restaurant,43.70914460669206,-79.40349340438843
250,4dd70fb3e4cd37c893a2fae1,Oko Fine Foods,Deli / Bodega,43.703709,-79.412815
251,4bc09f104cdfc9b6241b9321,Global Pet Foods,Pet Store,43.70408990605873,-79.4109011839481
252,53442a89498e83b8b75d1454,Yonge Eglinton  Foodcourt,Restaurant,43.70825958251953,-79.39429473876953
253,502db1d7011c4f40e03d5a37,Ritz caribbean foods,Caribbean Restaurant,43.711595267049525,-79.39701318740843
254,5b377b14c0f163002cfcd875,Decadent Catering & Fine Foods Inc,Food Service,43.70117151205338,-79.41682934761047
255,4b425a51f964a5202cd225e3,Noah's Natural Foods,Food & Drink Shop,43.70998028558085,-79.39903038319292
256,4b7b4021f964a5208d5a2fe3,The Empire: Middle Eastern & East African Food,Middle Eastern Restaurant,43.66085492889121,-79.43090550383728
257,4ba5940cf964a520da1339e3,African Palace,African Restaurant,43.66116,-79.42904
258,5121b60ae4b0781de5e7ce84,Arora Foods Market,Market,43.6613980275076,-79.42801831870273
259,4cbc732b035d236ac1a2e54e,Saha Mediterranean Fast Food,Mediterranean Restaurant,43.658497,-79.386035
260,50f2064de4b0403bd6e3ddc1,World Food Market,Food Truck,43.65737802426023,-79.38132070548085
